tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T37867,Cloud,09-01-2025 04:36,-0.691883878,0.369928148,0.97171433,0.409394129,17922,3400,572
T14937,Finance,06-01-2025 06:20,0.335344672,0.433729374,0.232982498,0.879834802,16079,3134,298
T5486,AI,07-01-2025 21:30,-0.105585898,0.876775914,0.569964538,,11667,3177,839
T25172,AI,13-01-2025 02:56,0.575834927,0.870535174,0.364223527,0.981948595,11338,1565,664
T4464,Cloud,11-01-2025 05:38,0.108308269,0.531798433,0.499764837,0.12134966,138,868,839
T27652,Sports,06-01-2025 04:41,-0.654379728,0.698720983,0.112448084,0.622456962,18335,,281
T14165,Finance,18-01-2025 16:26,-0.631939922,0.37670846,0.576836113,0.233175761,,1203,0
T8175,,23-01-2025 06:05,-0.982906919,0.054613789,0.256318672,0.801172003,6444,1075,108
T2104,Finance,02-01-2025 11:35,0.248128037,0.445056176,0.635316061,0.56407735,,522,619
T6330,Finance,23-01-2025 19:34,0.035850829,0.895790715,0.182612893,,12165,2047,670
T23855,Cloud,,0.183911895,0.752890905,0.254695531,0.040142831,14816,812,363
T9503,Finance,02-01-2025 00:48,-0.460972312,0.451514874,0.93901973,0.445854606,2556,94,172
T24117,Sports,18-01-2025 18:46,0.07646818,0.88778864,0.685850535,0.079040057,8939,,909
T38069,AI,15-01-2025 14:25,0.534869903,0.478479294,0.611312876,0.292376296,19661,4398,479
T1714,Finance,,-0.801478597,0.587755189,0.762734342,0.651966726,4600,3677,865
T2508,Sports,21-01-2025 08:30,0.40104235,0.158720094,0.992516052,0.814056898,19987,2207,917
T10981,Finance,23-01-2025 10:23,-0.733307358,0.928322252,0.311610238,0.892105899,4336,833,809
T6248,AI,20-01-2025 09:12,-0.384971244,0.386410295,0.13031273,0.254211985,17390,4560,154
T3397,AI,21-01-2025 08:24,,,0.204141625,0.820195859,17168,1232,979
T3828,Finance,04-01-2025 15:04,-0.40387816,0.848816203,0.499740917,0.32957614,13806,3146,775
T9161,Cloud,08-01-2025 09:17,-0.562331659,0.434066108,0.741842293,0.748150588,582,3942,557
T21704,Sports,03-01-2025 14:31,0.368319969,0.174318779,0.916374777,0.255655115,17822,3071,675
T27562,Finance,18-01-2025 13:03,0.943357266,0.401427049,0.597537986,0.4062708,3239,,394
T34434,Cloud,02-01-2025 09:49,0.56618345,0.805504952,0.789690112,0.755541168,12721,1700,17
T12221,Finance,10-01-2025 21:08,-0.663186619,0.425893491,0.22737856,0.807030089,12368,2213,153
T17724,Cloud,,0.115747816,0.012714511,0.340261443,0.730147751,17198,3791,52
T18817,Finance,10-01-2025 01:15,-0.530069682,0.769244295,,0.431673116,9454,403,274
T15062,Cloud,20-01-2025 04:00,-0.851959003,0.96669089,0.270678552,0.917363329,15897,2646,623
T16043,Finance,10-01-2025 09:55,0.260828974,0.809627141,0.249290409,0.52230857,,2001,62
T2220,Finance,08-01-2025 07:26,-0.793467779,0.806224269,,0.166006529,7556,4539,851
T33804,Sports,11-01-2025 20:56,0.269240709,0.543701254,0.848103786,0.420605335,15403,2997,891
T36163,AI,,0.266222693,0.125939915,0.574573511,0.199052802,3644,408,157
,AI,14-01-2025 04:29,-0.536002661,0.868636738,0.10361178,0.497484448,438,1351,890
T4372,Finance,01-01-2025 17:18,-0.049115976,0.004977722,,0.19966441,14094,1813,592
T21307,Cloud,04-01-2025 22:22,0.470309328,0.40806598,0.276321438,0.698337111,17341,4328,936
T17128,Sports,05-01-2025 14:15,-0.617917099,0.955596466,0.023096987,0.652455798,4271,601,103
T3348,Sports,16-01-2025 14:55,0.194432932,0.372720252,0.215613581,0.426603582,760,3546,546
T22023,,13-01-2025 22:39,0.449063003,0.958116662,0.806218705,0.375863416,17074,3950,981
T1848,AI,08-01-2025 14:28,0.049734239,0.781062248,0.124750584,0.190652327,10424,1681,843
T8915,AI,16-01-2025 15:49,0.831587449,0.44359082,0.501160641,0.223348405,3583,3299,901
T22704,Cloud,10-01-2025 05:14,-0.483796153,0.200852885,0.653952375,0.515329274,15341,2836,270
T20581,Cloud,18-01-2025 00:49,0.160119115,,0.185477843,0.961244313,19180,3868,751
T33689,AI,19-01-2025 21:32,0.464760638,0.08563739,0.595851169,0.530096858,8783,4179,845
T20239,Cloud,14-01-2025 09:27,-0.683405048,0.015894658,0.520653121,0.913485714,1090,2021,
T9261,Finance,09-01-2025 13:30,0.962251938,0.452127196,0.376100601,0.473387766,8519,2670,902
T41,AI,14-01-2025 00:40,0.659061164,0.51678053,0.440283683,0.579826115,12653,1442,112
T7310,AI,,-0.564838305,0.969773794,0.55830954,0.409102301,3328,4188,
T6832,Finance,01-01-2025 19:30,0.624110036,0.36456816,0.0154586,0.442296714,19268,2914,21
T39187,AI,04-01-2025 15:19,0.751811049,0.465072974,0.643730885,0.024195164,10080,4432,549
T18329,AI,,0.422049169,0.986014649,0.774677904,0.275076881,5264,4252,902
T28099,AI,09-01-2025 17:00,0.285984671,0.954317008,0.495176605,0.722780242,12592,3291,337
,Cloud,12-01-2025 01:50,-0.82488834,0.223550848,0.071137254,0.810160773,15264,1864,493
T30705,Finance,19-01-2025 05:33,0.838566962,0.404587558,0.555858291,0.922103566,16311,4366,552
T38913,Sports,19-01-2025 06:45,0.660943387,0.143461256,,0.079849959,4847,3008,208
T38204,Finance,04-01-2025 19:26,0.385000791,0.192740971,,0.382091708,15934,4030,934
T38448,Finance,23-01-2025 10:42,0.447698077,0.00638787,0.445094559,0.321339038,4625,4545,61
T7924,Sports,19-01-2025 14:34,0.391897268,,,0.765589808,14834,1527,109
T28819,Sports,22-01-2025 00:06,0.482177556,0.832659329,0.205497359,0.787402771,14813,4929,478
T10598,Cloud,23-01-2025 23:47,0.136104067,0.531095617,0.424986197,0.661024615,11405,,273
T9917,Cloud,09-01-2025 23:07,-0.525005844,0.723906747,0.426715496,0.075571879,7239,383,762
T13633,Finance,18-01-2025 03:14,0.655489761,0.37315671,0.158400147,0.779394523,2053,116,280
T37026,Sports,15-01-2025 06:39,-0.578882161,0.300349686,,0.578190538,,4275,690
T126,AI,12-01-2025 08:19,0.253412029,0.712783379,0.469701502,0.936306427,16088,4787,503
T11534,Finance,07-01-2025 01:51,0.775647969,0.027424965,0.324916744,0.300532322,15045,3054,324
T19937,,12-01-2025 12:54,-0.56718715,0.632120184,0.469099105,0.484553259,8891,4381,694
,AI,09-01-2025 18:04,-0.23400576,0.930907542,0.844741563,0.449146022,18785,507,
T32112,Sports,12-01-2025 06:24,-0.982882223,0.286194276,0.271120091,0.758124391,10807,897,1
T9843,Cloud,11-01-2025 12:46,-0.299950852,0.440406944,0.920354384,0.878489019,18635,3424,
T37937,Finance,10-01-2025 02:18,0.061387883,0.419829859,0.509666352,0.537903309,1577,2560,63
T35353,Sports,,-0.268870916,0.842438427,0.584739601,0.633542418,3952,3336,833
T19783,AI,24-01-2025 01:36,-0.724447688,0.810416389,0.942600278,0.935146891,14120,4236,988
T7777,Cloud,10-01-2025 09:49,-0.782701751,0.191334614,0.419661611,0.44287912,1438,4964,677
T37247,AI,06-01-2025 12:30,-0.684354758,0.602502795,0.588543213,0.686722629,5693,2705,644
T9499,Finance,21-01-2025 03:51,0.446587366,0.130648406,,0.340959795,513,4630,794
T30496,Cloud,12-01-2025 08:50,-0.819079734,0.509928117,0.853630368,0.671347916,13288,3990,900
T20278,,02-01-2025 04:42,-0.039733627,,0.608426084,0.937119414,1340,3514,777
T5108,Sports,15-01-2025 10:27,-0.979643686,0.248620818,0.676263057,0.814134588,8647,394,1000
T1255,Cloud,13-01-2025 08:11,0.444878879,0.201376528,0.442062916,0.011467489,2309,1869,443
T887,Cloud,11-01-2025 03:09,,0.634715109,0.112044125,0.776613843,12285,4336,177
T1602,Finance,12-01-2025 10:38,,0.904428973,0.29793994,0.804738391,10673,1720,288
T351,Sports,,0.026921779,0.330020071,0.633916071,0.035371934,5871,2188,23
T26736,AI,14-01-2025 22:21,0.009870186,0.336668085,0.18257982,0.338683135,15065,3091,169
,Finance,15-01-2025 00:41,-0.303304345,0.07718929,0.639454766,0.471685832,5514,2572,701
T19326,AI,15-01-2025 11:31,0.27355359,0.472139715,0.568852998,0.866236145,5071,1989,
T11762,Cloud,09-01-2025 21:26,0.211320027,0.111053362,0.374608747,0.355236002,18715,1481,461
T20520,Sports,,-0.543431943,0.05125201,0.283272882,0.150794101,18712,2601,903
T31387,Sports,20-01-2025 22:16,0.188986664,0.772390883,0.457541399,0.041540127,1269,4745,139
T14513,Cloud,20-01-2025 02:26,-0.4932899,0.624715395,0.457896476,0.897588362,6362,1232,189
T6053,Finance,23-01-2025 02:53,0.229035127,0.38338122,,0.530347947,15542,1908,394
T16420,Finance,16-01-2025 23:08,-0.658431443,0.262782342,0.116680093,0.784887585,5972,2712,583
T17326,Finance,20-01-2025 23:04,-0.728194211,0.226668478,0.088083308,0.72646844,5395,4455,455
T29683,Cloud,,0.162934557,0.668186384,0.422588364,0.583776763,7234,4862,916
,Cloud,12-01-2025 23:59,0.95829763,0.686527852,0.713324967,0.615316973,13501,1610,221
T13823,Cloud,05-01-2025 08:43,0.081725662,0.7097892,0.026672605,0.742861612,9841,4915,583
T31597,Cloud,23-01-2025 19:25,-0.609000415,0.794279642,0.212781261,0.149467289,18102,2637,573
T16801,Sports,23-01-2025 15:02,0.183155682,0.156775157,0.042623144,0.556021818,14275,1697,80
T5863,Sports,23-01-2025 22:32,0.580180626,0.063426532,0.779507563,0.583998234,8769,2909,631
T21382,,09-01-2025 07:02,0.266928257,0.185857234,0.169667977,0.021522314,,565,451
T7558,Cloud,13-01-2025 19:42,-0.574473356,0.500418457,0.976563717,0.2900696,2214,1237,719
T18713,AI,16-01-2025 02:27,0.073542847,0.404652783,,0.418448172,1046,3455,675
T17093,Finance,03-01-2025 17:28,0.299475987,0.487011836,0.44667854,0.967494404,11608,2729,138
T23751,AI,20-01-2025 15:18,0.256630412,0.876814793,0.376947784,0.827375511,14211,2532,669
T13666,Finance,11-01-2025 05:41,-0.768899217,0.784034574,0.855603262,0.782127284,9630,2198,491
T6290,Cloud,21-01-2025 17:21,0.530441563,0.901999415,0.159922487,0.937513477,16122,4955,437
T1723,Sports,11-01-2025 19:08,0.326223091,0.130847678,0.107411575,0.016441186,13495,953,430
T23403,Cloud,18-01-2025 04:03,0.31965502,0.977492987,0.757863031,0.544421233,11698,507,832
T971,,23-01-2025 22:43,-0.341892097,0.414507378,0.047678227,0.731600981,17197,2058,168
T27644,Cloud,14-01-2025 04:40,-0.36951875,0.545127569,0.045511861,0.345205171,12636,,332
T9215,Cloud,18-01-2025 20:44,-0.475267504,,0.408266724,,4460,29,498
T22427,AI,17-01-2025 00:06,-0.652013641,0.974727945,0.302512091,0.724144291,8700,1119,730
T5929,AI,13-01-2025 09:56,-0.892244277,0.727426923,0.77565195,0.945858783,1601,2070,954
T1883,Cloud,18-01-2025 22:28,0.201632795,,0.689307368,0.493102429,3982,1619,977
T31274,Sports,19-01-2025 10:07,-0.550967005,0.097766037,0.335039069,0.381653081,4735,4060,362
T15875,Finance,10-01-2025 03:18,0.962414229,0.355201528,0.969358918,0.688469543,1250,3303,972
T4786,Cloud,16-01-2025 01:50,-0.226306167,0.091654186,,0.57784128,,3738,401
T1579,AI,,-0.049247074,0.076336815,0.574031921,0.643427988,4626,4233,450
,Sports,22-01-2025 11:46,0.498398653,0.070776427,0.23540638,0.831469604,8122,2265,510
T30793,AI,09-01-2025 06:17,,0.661806031,0.270404669,0.26927354,5966,2685,463
T38072,Sports,16-01-2025 00:45,-0.432608858,0.963422889,0.575289726,0.85703688,6232,2110,977
T32991,Cloud,01-01-2025 15:56,0.781316447,0.590502637,0.53244261,0.036920611,17410,4702,59
T4267,Finance,13-01-2025 17:28,0.185316863,0.83020322,0.012646638,0.22867494,9254,4059,866
T1785,AI,07-01-2025 16:46,-0.028717855,0.318586294,0.951231009,0.339039411,10185,4522,11
T38025,Sports,08-01-2025 16:58,-0.615250045,0.193890888,,0.743791087,6702,2950,481
T34577,AI,18-01-2025 12:40,0.842106367,0.142898106,0.749812171,0.485328827,9993,830,761
T4669,Cloud,14-01-2025 05:52,0.797580152,0.389038388,0.130974215,0.995273895,723,4194,395
T27863,AI,21-01-2025 13:52,-0.28360589,0.689859326,0.986685474,0.458644345,19528,3757,293
T29003,Sports,17-01-2025 04:27,-0.100169193,0.672887744,0.123056003,0.17324701,3049,299,184
T12548,AI,03-01-2025 19:54,-0.73027651,0.115142054,0.551703075,0.905915197,17017,2554,81
T10351,Finance,13-01-2025 01:46,0.151930064,0.843841344,0.49588513,0.294946731,12403,4770,577
,Cloud,07-01-2025 21:33,-0.164001057,0.262915024,0.550546816,0.097956665,7139,4099,873
T33300,Finance,11-01-2025 19:26,0.002045365,0.663331993,0.208318805,0.007915928,7064,2203,121
T19363,Cloud,12-01-2025 03:56,-0.916082104,0.50110752,0.136345075,0.708760686,7602,2474,460
T19141,Cloud,18-01-2025 04:13,0.716883991,0.700089981,0.602487143,0.450088725,19432,3440,812
T1661,Cloud,15-01-2025 02:41,-0.961938329,0.804919227,0.769721574,0.036060887,691,3764,622
T16047,Finance,20-01-2025 21:10,,0.002023551,0.666997859,0.695328482,16106,986,225
T4760,Finance,05-01-2025 18:37,,0.628391046,0.408774394,0.809441505,3202,2157,726
T14513,AI,13-01-2025 16:29,-0.102699185,0.076575151,0.599576335,0.421453122,1320,1553,755
,Sports,01-01-2025 18:39,0.016761709,0.30605671,0.274958689,0.66683542,13624,4931,101
T26108,Finance,07-01-2025 14:52,-0.60073478,0.962883149,0.755982892,0.001553295,9811,1363,913
T34107,Finance,10-01-2025 18:32,,0.889143536,0.763531907,0.044575123,5979,1965,450
T11192,Sports,23-01-2025 23:07,-0.1695103,0.125721951,0.48770217,0.670640462,16384,456,558
T2733,Sports,22-01-2025 06:22,-0.319524471,0.435431347,0.38341155,0.270162552,3902,4283,354
T34966,AI,15-01-2025 16:01,0.991026788,0.519953355,0.785677881,0.948373938,17377,1434,
T1869,Cloud,20-01-2025 16:33,0.687852909,0.641845248,0.140044869,,12274,1974,519
T28737,Finance,21-01-2025 07:57,-0.719111511,0.662741441,0.566349903,0.046642493,12485,2415,72
T32872,Cloud,12-01-2025 07:37,-0.152419138,0.148317159,0.621074376,0.133459632,436,3720,155
T5380,Finance,01-01-2025 05:26,0.993777339,0.933284782,0.259255774,0.308710624,4900,,617
T13699,AI,21-01-2025 10:13,0.57949602,0.754842628,0.492850893,0.928563053,19429,4250,414
T14053,Finance,07-01-2025 03:45,-0.148353977,0.310564953,0.368703199,0.3708328,4018,1881,966
T20625,AI,16-01-2025 20:04,-0.911554249,0.028425254,0.802641264,0.620661949,17819,1365,122
,Sports,06-01-2025 17:39,-0.256983969,0.547011939,0.401327238,0.950363394,1211,1968,490
T31926,Finance,09-01-2025 14:18,-0.093622196,0.967319246,0.027777602,0.12218366,13590,4107,289
T21581,Sports,23-01-2025 21:03,0.481833436,0.143448431,0.186549727,0.273417339,4199,3053,886
T12006,Finance,18-01-2025 12:55,-0.136267356,0.704179224,0.123235263,0.407300149,1320,952,657
T4743,,02-01-2025 09:46,-0.253028298,0.757558303,0.83457009,0.704497029,10238,,974
T6503,Finance,22-01-2025 02:29,-0.774302569,0.043035734,,0.227095037,8324,721,486
T16346,Cloud,03-01-2025 11:26,0.622010065,0.442029484,0.689410846,0.108507957,6738,3689,65
T5762,AI,08-01-2025 13:13,-0.565656086,0.136051354,0.64476767,0.7975935,4622,747,
,,01-01-2025 15:32,-0.716118253,0.73528443,,0.348447891,19472,1254,335
T23263,Sports,,-0.831394817,0.124612205,0.591883878,0.275971469,17547,4056,529
T35202,Finance,17-01-2025 09:02,0.343900036,0.223362414,0.450045416,,643,3564,666
T6733,Cloud,16-01-2025 09:04,-0.524522586,0.524674393,0.000553851,0.108725723,8278,3335,298
T12052,Sports,19-01-2025 20:01,-0.213868118,0.425713664,0.149874098,0.456269606,1749,4840,335
T9025,Finance,21-01-2025 18:22,0.792911422,0.470616599,0.825638739,0.221354075,7958,1053,205
T38790,Sports,06-01-2025 18:54,-0.948269209,0.38623285,0.210647666,0.760569364,7303,2712,362
T7168,Cloud,21-01-2025 16:13,-0.662071433,0.595305978,0.023412606,0.970773106,4298,3293,350
T14128,Finance,11-01-2025 22:42,0.61396448,,0.139580594,0.821520865,11611,2571,267
T13914,Cloud,10-01-2025 06:30,-0.97034099,0.426877524,0.000570955,0.758938376,10521,,481
T27357,,11-01-2025 08:08,0.015257174,0.869239467,0.54156732,0.819734711,4088,3560,215
T38348,Finance,20-01-2025 13:28,0.566397934,0.180934435,0.234008729,0.951876677,19978,4593,852
T3946,Sports,16-01-2025 12:42,-0.542154631,0.652013754,0.685608275,0.745792151,9713,2116,
,AI,23-01-2025 06:35,-0.143505022,0.991989024,0.648372251,0.007166081,13142,1504,92
T4465,Finance,07-01-2025 05:15,0.666436431,0.391195951,0.016799984,0.609008908,3379,4792,973
T22172,AI,03-01-2025 21:24,,0.762877385,0.169585105,0.039829439,17982,483,932
T37135,Sports,12-01-2025 10:23,-0.003535019,,0.006393554,0.486861182,15511,4291,860
T36060,Cloud,,-0.764960398,0.284533299,0.25320601,0.795252275,12857,4183,926
T28695,Finance,23-01-2025 02:46,-0.131845348,0.031295144,0.618972472,0.464337896,11480,3034,789
T15178,Sports,21-01-2025 14:28,0.06684769,0.916898756,0.819676169,0.74377755,7774,1925,
T27002,AI,09-01-2025 03:27,0.824126706,0.946528692,0.042872166,0.97329182,16190,2525,531
T4002,Sports,04-01-2025 23:13,0.02480552,0.428551488,0.753088984,0.224420431,3714,922,742
T16311,Cloud,05-01-2025 15:35,0.482963486,0.954340456,0.450923127,0.550190295,12937,1666,203
T4510,Sports,21-01-2025 18:22,,0.533981873,0.405638786,0.409273286,15171,4088,612
T1619,AI,14-01-2025 04:04,0.162538599,0.562107436,0.467596594,0.284528809,2382,1023,758
T16040,Cloud,11-01-2025 17:23,-0.687121736,,0.228125464,0.557842267,11012,4127,982
T28347,Sports,04-01-2025 08:18,-0.550492952,0.724517546,0.41442585,0.914829764,11553,728,644
T32595,AI,13-01-2025 08:55,-0.002558056,0.270054831,0.317414257,0.324863197,9421,3305,479
T28422,Finance,11-01-2025 05:36,0.894530831,0.059319933,0.42975478,0.035792645,8402,966,147
T6614,Finance,02-01-2025 05:19,-0.407462383,0.578354243,0.603790031,0.828279607,16061,4169,39
T37111,,15-01-2025 15:31,-0.9812825,0.165950088,0.575670509,0.738540594,9431,3463,575
T36669,Cloud,15-01-2025 00:12,-0.377084971,0.683045456,0.449078319,0.383764689,17995,3398,220
T11978,Finance,08-01-2025 09:05,,0.006992409,0.877574858,0.084239087,2474,1601,298
T26466,Cloud,18-01-2025 15:50,-0.309576112,0.999604446,0.052103617,0.324603909,11606,2794,
T17966,Cloud,16-01-2025 01:56,-0.491225345,0.186363884,0.185600155,0.342198917,16577,1810,250
T11677,Cloud,02-01-2025 19:54,-0.521607448,0.860381541,0.377763137,0.360607404,263,782,405
,Cloud,03-01-2025 18:36,0.425614827,0.127532083,0.230281021,0.950536162,1367,871,863
T38825,AI,04-01-2025 23:22,0.187837203,0.413939618,,0.694652732,18142,1173,654
T3319,,14-01-2025 21:32,-0.677362158,0.771186169,0.737369373,0.945365045,13296,3929,789
T23365,Finance,16-01-2025 12:10,0.786325066,0.144848723,0.750448542,0.690300237,10570,3107,320
T36103,Sports,08-01-2025 02:13,-0.977263755,0.352935669,0.028408836,0.839305167,10753,1622,285
T37041,AI,19-01-2025 23:01,0.845341666,0.715930879,0.889007357,0.005814636,6809,1508,956
T29886,AI,11-01-2025 03:12,-0.512386461,0.907685282,0.781935423,0.938172676,12586,1875,239
T39080,Finance,23-01-2025 01:24,0.108139928,0.759355815,0.491266323,0.594339781,415,,577
T4009,Cloud,11-01-2025 15:14,0.784378351,0.058013231,0.483738637,0.006940623,8112,466,366
T6463,AI,23-01-2025 23:28,0.601908558,0.632569919,0.973131648,0.649308454,10150,2412,832
T10730,Finance,04-01-2025 09:27,,0.145888325,0.548835956,0.785040752,16696,2595,139
T20543,AI,08-01-2025 00:54,0.678575644,,0.889338179,0.133999838,872,,807
T728,Cloud,13-01-2025 20:18,-0.092465605,0.030004985,0.898180713,0.563615567,3553,1911,150
T2704,Cloud,04-01-2025 03:48,-0.503247118,0.651108698,0.089270064,,13465,1864,998
T5099,Sports,16-01-2025 03:55,-0.669652055,0.378549675,0.174586714,0.925623552,9682,4368,857
T26352,Sports,18-01-2025 04:00,-0.282663793,0.42814478,0.492082492,0.551475636,8371,1227,63
T31287,Sports,08-01-2025 06:25,0.928281667,0.764422666,0.499966211,0.386269101,7524,1991,618
T38033,Finance,15-01-2025 04:39,-0.39496352,0.04958265,0.047292544,0.852437047,13033,3585,310
T2740,Sports,17-01-2025 15:07,0.960751151,0.87724887,0.641199968,0.39192541,18802,632,230
T18911,Finance,18-01-2025 19:30,-0.387617761,0.036507529,0.742112654,0.741232338,786,1642,198
T30604,Finance,03-01-2025 09:14,-0.237005986,0.45758308,0.735177126,0.047667057,19706,4342,213
,Finance,10-01-2025 11:00,,0.151794391,0.557050799,0.77952963,3108,3950,878
T20319,Finance,22-01-2025 00:28,-0.303806253,0.633234635,0.91972127,0.191451677,6027,716,
T7023,AI,09-01-2025 10:33,0.781014934,0.102845913,0.408372447,0.790560264,7991,1073,364
T35369,AI,,-0.555867615,0.969034739,0.917118938,0.649576942,14562,4876,431
T591,Cloud,21-01-2025 21:59,-0.389903843,0.617693075,0.933496276,0.84605871,17808,4585,73
T33443,Sports,09-01-2025 11:25,0.082092374,0.428681546,0.033275204,,14007,3719,
T11830,Sports,14-01-2025 05:02,-0.12867611,0.481434987,0.670762223,0.688726503,7954,340,120
T4425,Cloud,19-01-2025 05:31,-0.821054611,0.824109151,0.773928709,0.422912374,2754,1390,615
T728,Finance,05-01-2025 04:40,-0.410157999,0.991788268,0.935810941,0.778589449,,2439,655
